Sitename: Kendall Grassland Arizona USA
Location: Latitude: 31.7365  Longitude: -109.9419  Elevation (masl): 1531
Principal investigator: Russell Scott
Ecosystem type: GRA Grasslands
File creation date: 05APR2013
Data Policy -- The AmeriFlux data provided on this site are freely available and were furnished by individual AmeriFlux scientists who encourage their use.
Please kindly inform in writing (or e-mail) the appropriate AmeriFlux scientist(s) of how you intend to use the data and of any publication plans.
It is also important to contact the AmeriFlux investigator to assure you are downloading the latest revision of the data and to prevent potential misuse or misinterpretation of the data.
Please acknowledge the data source as a citation or in the acknowledgments if no citation is available.
If the AmeriFlux Principal Investigators (PIs) feel that they should be acknowledged or offered participation as authors they will let you know.
And we assume that an agreement on such matters will be reached before publishing and/or use of the data for publication.
If your work directly competes with the PIs analysis they may ask that they have the opportunity to submit a manuscript before you submit one that uses unpublished data. 
In addition when publishing please acknowledge the agency that supported the research. --
File Origin - This file was created at Oak Ridge National Laboratory by the AmeriFlux and FLUXNET data management groups.
These groups are supported by the U.S. Department of Energy and National Aeronautics and Space Administration. 
This standardized file is identical in format to other standardized files provided here with a goal of aiding intersite comparisons  multi-site syntheses and modeling activities. 
Questions about these standardized files should be addressed to Tom Boden (bodenta@ornl.gov) .
YEAR, GAP, DTIME, DOY, HRMIN, UST, TA, WD, WS, NEE, FC, SFC, H, SH, LE, SLE, FG, TS1, TSdepth1, TS2, TSdepth2, PREC, RH, PRESS, CO2, VPD, SWC1, SWC2, Rn, PAR, Rg, Rgdif, PARout, RgOut, Rgl, RglOut, H2O, RE, GPP, CO2top, CO2height, APAR, PARdif, APARpct, ZL
2004,0,349.33333,349,800,0.312,4.871,70.376,4.286,-9999,-0.193,-9999,-12.982,-6999,4.864,-6999,-27.938,4.132,5,8.215,15,0,46.94,85.889,366.908,0.459,4,6,-41.452,201.7,75.061,-6999,28.09,30.087,237.13,323.556,4.645,-6999,-6999,366.908,3.2,-6999,-6999,-6999,-6999
2004,0,349.35417,349,830,0.317,5.242,71.419,4.469,-9999,0.216,-9999,7.156,-6999,8.317,-6999,0.388,4.11,5,7.997,15,0,45.345,85.897,366.628,0.485,4,6,25.825,402.2,167.57,-6999,57.31,49.056,237.478,330.167,4.611,-6999,-6999,366.628,3.2,-6999,-6999,-6999,-6999
2004,0,349.37500,349,900,0.301,5.733,59.879,3.971,-9999,0.325,-9999,40.559,-6999,9.584,-6999,31.055,4.157,5,7.787,15,0,43.108,85.914,365.553,0.523,4,6,104.78,600.6,270.139,-6999,83.7,65.441,238.911,338.83,4.544,-6999,-6999,365.553,3.2,-6999,-6999,-6999,-6999
2004,0,349.39583,349,930,0.283,6.361,57.305,3.62,-9999,0.382,-9999,68.352,-6999,10.317,-6999,62.91,4.304,5,7.632,15,0,41.163,85.93,365.923,0.565,4,6,163.652,783,367.44,-6999,106.15,95.444,241.531,349.875,4.538,-6999,-6999,365.923,3.2,-6999,-6999,-6999,-6999
2004,0,349.41667,349,1000,0.326,7.533,106.856,5.579,-9999,0.746,-9999,105.834,-6999,17.003,-6999,91.821,4.61,5,7.562,15,0,38.606,85.919,366.58,0.638,4,6,177.59,946,436.919,-6999,126.5,141.84,245.375,362.864,4.628,-6999,-6999,366.58,3.2,-6999,-6999,-6999,-6999
2004,0,349.43750,349,1030,0.414,7.826,113.872,6.666,-9999,0.335,-9999,159.166,-6999,21.548,-6999,104.154,5.11,5,7.579,15,0,37.899,85.909,365.218,0.659,4.33,6,269.885,1077.5,534.984,-6999,141.65,141.797,247.686,370.989,4.615,-6999,-6999,365.218,3.2,-6999,-6999,-6999,-6999
2004,0,349.45833,349,1100,0.331,8.323,119.413,5.995,-9999,-0.043,-9999,166.54,-6999,19.851,-6999,109.275,5.935,5,7.69,15,0,36.404,85.887,364.257,0.698,4.5,6,343.313,1183,595.851,-6999,153.4,121.99,250.113,380.662,4.592,-6999,-6999,364.257,3.2,-6999,-6999,-6999,-6999
2004,0,349.47917,349,1130,0.356,8.723,102.693,5.914,-9999,0.371,-9999,188.316,-6999,22.435,-6999,109.029,7.149,5,7.897,15,0,35.076,85.854,365.307,0.732,5,6,373.516,1254,640.104,-6999,160.85,129.236,252.218,389.571,4.61,-6999,-6999,365.307,3.2,-6999,-6999,-6999,-6999
2004,0,349.50000,349,1200,0.323,9.342,106.385,5.805,-9999,0.23,-9999,211.176,-6999,24.756,-6999,107.257,8.514,5,8.199,15,0,33.802,85.814,366.82,0.778,5,6,389.987,1295,666.87,-6999,164.9,133.702,254.294,397.475,4.654,-6999,-6999,366.82,3.2,-6999,-6999,-6999,-6999
2004,0,349.52083,349,1230,0.247,9.788,103.851,5.764,-9999,-0.111,-9999,222.052,-6999,24.633,-6999,100.538,9.885,5,8.587,15,0,32.904,85.768,366.178,0.813,5,6,393.625,1300,676.163,-6999,166.05,134.949,255.575,403.165,4.647,-6999,-6999,366.178,3.2,-6999,-6999,-6999,-6999
2004,0,349.54167,349,1300,0.442,10.556,89.34,4.202,-9999,-0.038,-9999,195.875,-6999,21.003,-6999,91.851,11.144,5,9.042,15,0,31.539,85.724,366.376,0.873,5.17,6,382.474,1275,666.467,-6999,163.1,132.47,257.435,408.958,4.663,-6999,-6999,366.376,3.2,-6999,-6999,-6999,-6999
2004,0,349.56250,349,1330,0.435,10.523,56.582,4.524,-9999,0.187,-9999,139.075,-6999,15.229,-6999,73.896,12.135,5,9.554,15,0,31.395,85.674,366.481,0.873,5.5,6,362.716,1214,641.426,-6999,157,128.012,256.231,406.929,4.651,-6999,-6999,366.481,3.2,-6999,-6999,-6999,-6999
2004,0,349.58333,349,1400,0.416,10.952,59.715,4.648,-9999,0.214,-9999,156.165,-6999,19.795,-6999,60.264,12.802,5,10.084,15,0,30.13,85.631,366.363,0.914,6,6,327.95,1125,598.8,-6999,147.5,120.934,256.229,406.145,4.576,-6999,-6999,366.363,3.2,-6999,-6999,-6999,-6999
2004,-1,349.60417,349,1430,0.379,10.907,50.967,4.295,-9999,-9999,-9999,-9999,-6999,-9999,-6999,43.396,13.265,5,10.629,15,0,29.822,85.603,366.4,0.916,5.83,6.17,282.811,1002,540.83,-6999,134.1,111.202,255.119,401.936,4.527,-6999,-6999,366.4,3.2,-6999,-6999,-6999,-6999
2004,-1,349.62500,349,1500,0.353,11.045,51.305,4.169,-9999,-9999,-9999,-9999,-6999,-9999,-6999,7.834,13.497,5,11.162,15,0,29.534,85.591,366.621,0.928,5.67,6.33,225.081,855,466.584,-6999,117.7,98.721,254.332,397.114,4.532,-6999,-6999,366.621,3.2,-6999,-6999,-6999,-6999
2004,-1,349.64583,349,1530,0.379,11.151,49.056,3.928,-9999,-9999,-9999,-9999,-6999,-9999,-6999,-35.712,13.534,5,11.662,15,0,29.282,85.582,366.675,0.938,6,6.17,156.514,681.5,379.983,-6999,97.6,85.977,253.184,390.677,4.531,-6999,-6999,366.675,3.2,-6999,-6999,-6999,-6999
2004,0,349.66667,349,1600,0.372,11.116,61.395,4.025,-9999,0.032,-9999,81.067,-6999,10.671,-6999,-53.554,13.362,5,12.1,15,0,29.274,85.568,366.76,0.936,5.5,7,79.644,493.7,283.444,-6999,74.1,72.768,251.551,382.583,4.523,-6999,-6999,366.76,3.2,-6999,-6999,-6999,-6999
2004,-1,349.68750,349,1630,0.278,10.714,54.665,3.726,-9999,-9999,-9999,-9999,-6999,-9999,-6999,-52.33,12.972,5,12.459,15,0,29.757,85.564,366.807,0.905,5.17,7,1.118,300.55,182.055,-6999,47.415,58.255,249.188,371.871,4.492,-6999,-6999,366.807,3.2,-6999,-6999,-6999,-6999
2004,-1,349.70833,349,1700,0.264,9.94,51.955,3.857,-9999,-9999,-9999,-9999,-6999,-9999,-6999,-65.948,12.239,5,12.694,15,0,30.877,85.555,366.869,0.846,5,6.83,-67.04,106.9,84.763,-6999,19.63,38.321,246.841,360.323,4.443,-6999,-6999,366.869,3.2,-6999,-6999,-6999,-6999
2004,-1,349.72917,349,1730,0.272,8.722,52.473,4.122,-9999,-9999,-9999,-9999,-6999,-9999,-6999,-71.688,11.339,5,12.82,15,0,33.231,85.532,366.791,0.753,5,6.83,-103.748,15.645,10.325,-6999,3.21,9.045,245.33,350.358,4.432,-6999,-6999,366.791,3.2,-6999,-6999,-6999,-6999
2004,-1,349.75000,349,1800,0.27,7.825,52.494,4.155,-9999,-9999,-9999,-9999,-6999,-9999,-6999,-75.05,10.524,5,12.82,15,0,35.28,85.532,366.75,0.686,5,7,-105.227,-0.62,-3.326,-6999,0.04,1.837,244.589,344.654,4.442,-6999,-6999,366.75,3.2,-6999,-6999,-6999,-6999
2004,0,349.77083,349,1830,0.219,7.466,57.638,3.739,-9999,0.075,-9999,-23.091,-6999,2.401,-6999,-69.488,9.827,5,12.73,15,0,36.309,85.545,366.673,0.659,5,6.83,-103.291,-0.855,-3.462,-6999,0,2.186,243.527,341.17,4.422,-6999,-6999,366.673,3.2,-6999,-6999,-6999,-6999
2004,0,349.79167,349,1900,0.358,7.278,79.268,3.375,-9999,0.319,-9999,-40.982,-6999,6.21,-6999,-62.693,9.222,5,12.562,15,0,37.162,85.545,366.746,0.642,5,7,-101.49,-0.87,-3.477,-6999,0,2.217,242.437,338.233,4.45,-6999,-6999,366.746,3.2,-6999,-6999,-6999,-6999
2004,0,349.81250,349,1930,0.253,6.399,133.859,4.844,-9999,-0.056,-9999,8.475,-6999,-6.979,-6999,-59.474,8.684,5,12.327,15,0,41.576,85.558,366.967,0.562,5,7,-100.69,-0.87,-3.373,-6999,0,1.827,239.222,334.711,4.643,-6999,-6999,366.967,3.2,-6999,-6999,-6999,-6999
2004,0,349.83333,349,2000,0.188,5.462,111.326,4.047,-9999,0.173,-9999,-20.975,-6999,1.368,-6999,-59.647,8.185,5,12.07,15,0,45.823,85.553,366.793,0.489,5,6.5,-98.955,-0.87,-3.323,-6999,0,2.066,237.099,330.664,4.763,-6999,-6999,366.793,3.2,-6999,-6999,-6999,-6999
2004,0,349.85417,349,2030,0.181,5.263,118.378,4.896,-9999,0.166,-9999,-29.319,-6999,2.542,-6999,-57.668,7.709,5,11.787,15,0,46.17,85.553,366.887,0.479,4.67,6.5,-97.251,-0.87,-2.927,-6999,0,1.982,236.938,329.28,4.732,-6999,-6999,366.887,3.2,-6999,-6999,-6999,-6999
2004,0,349.87500,349,2100,0.159,5.292,122.177,4.407,-9999,0.148,-9999,-36.53,-6999,4.459,-6999,-53.542,7.294,5,11.499,15,0,45.357,85.554,366.849,0.487,4,6.5,-96.475,-0.87,-2.716,-6999,0,2.234,236.443,327.968,4.656,-6999,-6999,366.849,3.2,-6999,-6999,-6999,-6999
2004,0,349.89583,349,2130,0.327,5.31,96.445,3.157,-9999,0.005,-9999,-46.066,-6999,4.47,-6999,-50.654,6.922,5,11.209,15,0,44.829,85.542,366.945,0.492,4,6.5,-95.487,-0.87,-2.675,-6999,0,2.528,237.139,327.423,4.611,-6999,-6999,366.945,3.2,-6999,-6999,-6999,-6999
2004,-1,349.91667,349,2200,0.318,5.834,51.161,4.851,-9999,-9999,-9999,-9999,-6999,-9999,-6999,-42.346,6.62,5,10.91,15,0,42.558,85.526,367.078,0.532,4,6.5,-94.737,-0.87,-2.477,-6999,0,1.962,239.979,330.279,4.552,-6999,-6999,367.078,3.2,-6999,-6999,-6999,-6999
2004,-1,349.93750,349,2230,0.288,5.785,54.474,4.95,-9999,-9999,-9999,-9999,-6999,-9999,-6999,-36.089,6.427,5,10.617,15,0,42.856,85.524,367.077,0.527,4,6,-94.065,-0.87,-2.796,-6999,0,1.645,240.305,329.93,4.57,-6999,-6999,367.077,3.2,-6999,-6999,-6999,-6999
2004,-1,349.95833,349,2300,0.293,5.47,52.822,4.739,-9999,-9999,-9999,-9999,-6999,-9999,-6999,-37.543,6.239,5,10.319,15,0,43.845,85.525,367.224,0.507,4,6.33,-93.457,-0.87,-2.829,-6999,0,1.612,239.625,328.642,4.571,-6999,-6999,367.224,3.2,-6999,-6999,-6999,-6999
2004,-1,349.97917,349,2330,0.272,5.319,53.118,4.283,-9999,-9999,-9999,-9999,-6999,-9999,-6999,-38.769,6.04,5,10.022,15,0,44.475,85.508,367.096,0.496,4,6.17,-93.412,-0.87,-2.9,-6999,0,1.708,238.591,327.394,4.585,-6999,-6999,367.096,3.2,-6999,-6999,-6999,-6999
2004,-1,350.00000,350,000,0.246,5.742,53.127,3.998,-9999,-9999,-9999,-9999,-6999,-9999,-6999,-38.524,5.82,5,9.722,15,0,43.431,85.488,366.852,0.52,4,6,-93.15,-0.87,-2.669,-6999,0,2.118,239.061,327.424,4.615,-6999,-6999,366.852,3.2,-6999,-6999,-6999,-6999
2004,0,350.02083,350,030,0.165,5.245,59.37,3.828,-9999,0.053,-9999,-14.282,-6999,0.683,-6999,-37.015,5.622,5,9.42,15,0,45.36,85.477,366.845,0.485,4,6.33,-91.885,-0.87,-3.355,-6999,0,1.58,238.263,325.213,4.654,-6999,-6999,366.845,3.2,-6999,-6999,-6999,-6999
2004,0,350.04167,350,100,0.154,6.037,69.061,2.948,-9999,-0.177,-9999,9.863,-6999,-0.429,-6999,-41.142,5.387,5,9.122,15,0,42.785,85.447,366.331,0.537,4,6,-90.036,-0.87,-2.818,-6999,0,2.474,238.15,322.894,4.639,-6999,-6999,366.331,3.2,-6999,-6999,-6999,-6999
2004,-1,350.06250,350,130,0.128,5.201,52.464,2.56,-9999,-9999,-9999,-9999,-6999,-9999,-6999,-43.517,5.099,5,8.822,15,0,45.297,85.445,366.944,0.484,4,6,-89.83,-0.87,-3.513,-6999,0,1.825,236.352,320.844,4.638,-6999,-6999,366.944,3.2,-6999,-6999,-6999,-6999
2004,-1,350.08333,350,200,0.13,4.969,53.236,2.63,-9999,-9999,-9999,-9999,-6999,-9999,-6999,-42.52,4.839,5,8.537,15,0,45.906,85.429,366.654,0.471,4,6,-89.174,-0.87,-3.232,-6999,0,2.006,235.407,319.342,4.614,-6999,-6999,366.654,3.2,-6999,-6999,-6999,-6999
2004,0,350.10417,350,230,0.239,4.86,96.763,2.109,-9999,-0.072,-9999,-38.484,-6999,1.094,-6999,-43.96,4.587,5,8.262,15,0,46.131,85.408,366.841,0.466,4,6,-87.425,-0.87,-3.196,-6999,0,2.269,233.858,315.818,4.605,-6999,-6999,366.841,3.2,-6999,-6999,-6999,-6999
2004,0,350.12500,350,300,0.082,3.609,125.02,2.112,-9999,-0.127,-9999,12.32,-6999,-0.447,-6999,-48.057,4.274,5,7.979,15,0,50.991,85.376,367.175,0.388,4,6,-85.565,-0.87,-3.572,-6999,0,2.237,231.529,311.286,4.64,-6999,-6999,367.175,3.2,-6999,-6999,-6999,-6999
2004,0,350.14583,350,330,0.212,2.761,120.947,3.399,-9999,-0.393,-9999,35.604,-6999,-1.201,-6999,-49.831,3.937,5,7.71,15,0,54.696,85.342,366.908,0.338,4,6,-84.699,-0.87,-2.444,-6999,0,2.669,231.273,310.86,4.663,-6999,-6999,366.908,3.2,-6999,-6999,-6999,-6999
2004,0,350.16667,350,400,0.187,4.2,111.864,2.524,-9999,0.023,-9999,-14.239,-6999,1.293,-6999,-41.353,3.644,5,7.442,15,0,49.073,85.337,366.661,0.421,4,6,-85.011,-0.88,-2.558,-6999,0,3.338,232.912,312.028,4.654,-6999,-6999,366.661,3.2,-6999,-6999,-6999,-6999
2004,0,350.18750,350,430,0.131,4.672,99.742,3.335,-9999,-0.025,-9999,-12.308,-6999,0.516,-6999,-40.513,3.38,5,7.194,15,0,46.939,85.312,366.323,0.453,4,6,-85.577,-0.895,-1.73,-6999,0,3.378,233.179,313.648,4.609,-6999,-6999,366.323,3.2,-6999,-6999,-6999,-6999
2004,0,350.20833,350,500,0.129,4.652,102.67,1.406,-9999,0.014,-9999,-15.844,-6999,0.409,-6999,-35.514,3.155,5,6.94,15,0,46.548,85.309,366.638,0.456,4,6,-85.091,-0.87,-3.861,-6999,0,2.292,232.576,311.515,4.578,-6999,-6999,366.638,3.2,-6999,-6999,-6999,-6999
2004,0,350.22917,350,530,0.114,3.734,119.723,1.898,-9999,-0.011,-9999,-17.488,-6999,0.567,-6999,-45.495,2.919,5,6.694,15,0,50.031,85.288,366.699,0.399,4,6,-83.223,-0.88,-2.324,-6999,0,3.358,231.387,308.928,4.591,-6999,-6999,366.699,3.2,-6999,-6999,-6999,-6999
2004,0,350.25000,350,600,0.108,4.121,119.522,2.575,-9999,-0.011,-9999,-10.413,-6999,0.134,-6999,-39.837,2.674,5,6.444,15,0,48.493,85.281,366.52,0.423,4,6,-82.916,-0.9,-2.143,-6999,0,3.053,232.677,310.398,4.58,-6999,-6999,366.52,3.2,-6999,-6999,-6999,-6999
2004,0,350.27083,350,630,0.171,3.948,121.877,3.056,-9999,-0.002,-9999,-11.545,-6999,0.338,-6999,-36.775,2.45,5,6.194,15,0,49.125,85.264,366.513,0.413,4,6,-82.12,-0.89,-2.544,-6999,0,2.577,232.684,309.684,4.579,-6999,-6999,366.513,3.2,-6999,-6999,-6999,-6999
2004,0,350.29167,350,700,0.113,4.284,118.578,4.756,-9999,0.08,-9999,-22.161,-6999,1.352,-6999,-32.707,2.282,5,5.942,15,0,47.943,85.244,366.431,0.432,4,6,-83.937,-0.38,-1.929,-6999,0,2.304,232.513,312.216,4.582,-6999,-6999,366.431,3.2,-6999,-6999,-6999,-6999
2004,0,350.31250,350,730,0.237,4.982,106.446,3.381,-9999,0.03,-9999,-14.77,-6999,0.816,-6999,-28.316,2.177,5,5.704,15,0,45.245,85.281,366.344,0.478,4,5.67,-76.434,41.355,9.059,-6999,6.46,6.812,233.721,312.402,4.557,-6999,-6999,366.344,3.2,-6999,-6999,-6999,-6999
2004,0,350.33333,350,800,0.135,5.738,125.672,3.668,-9999,0.037,-9999,-10.899,-6999,1.915,-6999,-19.496,2.089,5,5.467,15,0,43.051,85.285,366.159,0.523,4,6,-39.328,197.7,74.371,-6999,27.37,30.059,233.619,317.259,4.57,-6999,-6999,366.159,3.2,-6999,-6999,-6999,-6999
2004,0,350.35417,350,830,0.21,6.257,325.402,1.541,-9999,-0.086,-9999,10.134,-6999,-0.925,-6999,1.199,2.08,5,5.25,15,0,43.444,85.347,366.949,0.539,4,5.83,26.51,397.3,163.612,-6999,56.3,46.667,233.362,323.798,4.822,-6999,-6999,366.949,3.2,-6999,-6999,-6999,-6999
2004,0,350.37500,350,900,0.157,6.276,340.858,1.213,-9999,-0.57,-9999,20.847,-6999,8.297,-6999,36.591,2.162,5,5.057,15,0,44.07,85.359,365.304,0.534,4,5.83,104.318,596.9,267.425,-6999,83.1,62.684,234.982,335.405,4.889,-6999,-6999,365.304,3.2,-6999,-6999,-6999,-6999
2004,0,350.39583,350,930,0.15,8.887,224.126,0.984,-9999,0.805,-9999,41.141,-6999,12.059,-6999,77.821,2.36,5,4.912,15,0,36.39,85.377,367.442,0.725,4,5.83,161.266,780,362.601,-6999,105.7,89.994,240.692,352.034,4.848,-6999,-6999,367.442,3.2,-6999,-6999,-6999,-6999
2004,0,350.41667,350,1000,0.141,8.685,226.287,1.544,-9999,-0.311,-9999,67.348,-6999,16.557,-6999,113.552,2.787,5,4.849,15,0,38.522,85.387,367.493,0.691,4,5.67,173.921,942,431.149,-6999,124.9,134.937,243.682,365.973,5.014,-6999,-6999,367.493,3.2,-6999,-6999,-6999,-6999
2004,0,350.43750,350,1030,0.236,10.083,173.996,1.792,-9999,1.262,-9999,116.209,-6999,38.983,-6999,129.576,3.397,5,4.884,15,0,33.636,85.359,365.861,0.82,4,5.67,262.176,1075,532.555,-6999,140.45,138.986,247.482,378.875,4.827,-6999,-6999,365.861,3.2,-6999,-6999,-6999,-6999
2004,0,350.45833,350,1100,0.129,10.664,152.948,2.878,-9999,0.394,-9999,148.546,-6999,22.445,-6999,137.839,4.377,5,5.019,15,0,32.093,85.351,364.471,0.872,4,6,336.858,1181,596.422,-6999,152.4,120.047,250.187,389.704,4.755,-6999,-6999,364.471,3.2,-6999,-6999,-6999,-6999
2004,0,350.47917,350,1130,0.274,11.459,155.097,3.185,-9999,1.175,-9999,165.763,-6999,22.718,-6999,135.413,5.742,5,5.264,15,0,30.893,85.318,365.326,0.935,4.17,6,366.643,1252,642.535,-6999,160.6,128.616,253.293,400.568,4.831,-6999,-6999,365.326,3.2,-6999,-6999,-6999,-6999
2004,0,350.50000,350,1200,0.126,11.968,155.981,2.803,-9999,0.962,-9999,181.041,-6999,26.743,-6999,127.674,7.237,5,5.635,15,0,29.792,85.292,367.039,0.983,4.83,6,382.298,1294,669.2,-6999,164.8,132.857,255.022,409.068,4.833,-6999,-6999,367.039,3.2,-6999,-6999,-6999,-6999
2004,0,350.52083,350,1230,0.171,12.872,155.081,2.387,-9999,1.144,-9999,237.008,-6999,37.408,-6999,123.011,8.732,5,6.122,15,0,27.914,85.248,366.514,1.071,5,6,383.143,1299,677.423,-6999,166.25,133.274,256.969,417.975,4.776,-6999,-6999,366.514,3.2,-6999,-6999,-6999,-6999
2004,0,350.54167,350,1300,0.247,13.434,147.19,2.327,-9999,0.437,-9999,185.994,-6999,26.695,-6999,108.852,10.074,5,6.709,15,0,26.855,85.209,366.825,1.127,5,6,372.566,1275,668.225,-6999,163.9,131.266,258.801,423.195,4.745,-6999,-6999,366.825,3.2,-6999,-6999,-6999,-6999
2004,0,350.56250,350,1330,0.16,14.261,190.896,1.343,-9999,0.273,-9999,137.908,-6999,25.199,-6999,95.612,11.26,5,7.37,15,0,25.321,85.186,367.405,1.214,5,6,347.198,1214,639.494,-6999,158.4,125.287,260.383,427.392,4.729,-6999,-6999,367.405,3.2,-6999,-6999,-6999,-6999
2004,0,350.58333,350,1400,0.153,14.857,222.147,1.578,-9999,0.205,-9999,175.057,-6999,23.217,-6999,86.501,12.205,5,8.075,15,0,23.968,85.162,367.13,1.285,5,6,312.365,1125,596.742,-6999,149.3,117.826,261.64,428.192,4.635,-6999,-6999,367.13,3.2,-6999,-6999,-6999,-6999
2004,0,350.60417,350,1430,0.262,15.731,273.706,1.811,-9999,-0.55,-9999,111.185,-6999,20.925,-6999,64.727,12.914,5,8.784,15,0,21.384,85.141,367.381,1.405,5,6,265.096,1003.5,537.08,-6999,136.05,107.538,261.688,426.134,4.375,-6999,-6999,367.381,3.2,-6999,-6999,-6999,-6999
2004,0,350.62500,350,1500,0.243,15.843,290.585,2.733,-9999,-0.668,-9999,96.416,-6999,17.78,-6999,17.139,13.352,5,9.489,15,0,19.998,85.139,367.048,1.44,5,6.17,209.869,857,464.957,-6999,119.8,96.392,260.135,418.832,4.134,-6999,-6999,367.048,3.2,-6999,-6999,-6999,-6999
2004,0,350.64583,350,1530,0.163,16.095,291.699,2.963,-9999,-0.577,-9999,84.077,-6999,6.665,-6999,-29.718,13.529,5,10.15,15,0,19.022,85.13,366.737,1.481,5,6.17,142.9,683.65,379.356,-6999,99.55,84.959,259.833,411.331,3.998,-6999,-6999,366.737,3.2,-6999,-6999,-6999,-6999
2004,0,350.66667,350,1600,0.175,16.029,301.958,3.594,-9999,-0.118,-9999,42.903,-6999,11.691,-6999,-45.339,13.444,5,10.754,15,0,19.235,85.135,366.588,1.471,5,6.83,69.476,496.4,284.289,-6999,76,72.73,258.485,400.568,4.043,-6999,-6999,366.588,3.2,-6999,-6999,-6999,-6999
2004,0,350.68750,350,1630,0.236,15.753,300.036,4.155,-9999,-0.172,-9999,29.068,-6999,4.302,-6999,-42.418,13.1,5,11.255,15,0,19.375,85.15,366.352,1.443,5,6.5,-7.366,302.65,183.341,-6999,49.01,58.862,256.504,388.35,4.003,-6999,-6999,366.352,3.2,-6999,-6999,-6999,-6999
2004,0,350.70833,350,1700,0.163,15.163,297.643,3.862,-9999,-0.093,-9999,-3.511,-6999,1.239,-6999,-54.037,12.382,5,11.622,15,0,20.152,85.151,366.489,1.376,5,6.5,-75.017,108.3,84.854,-6999,20.42,38.845,254.507,375.535,4.015,-6999,-6999,366.489,3.2,-6999,-6999,-6999,-6999
2004,0,350.72917,350,1730,0.205,13.485,317.793,3.835,-9999,-0.022,-9999,1.835,-6999,1.941,-6999,-62.476,11.462,5,11.839,15,0,23.653,85.144,366.165,1.18,5,7,-108.964,15.9,8.688,-6999,3.52,8.729,253.078,362.001,4.243,-6999,-6999,366.165,3.2,-6999,-6999,-6999,-6999
2004,0,350.75000,350,1800,0.11,11.532,343.593,3.166,-9999,-0.131,-9999,-3.908,-6999,-1.872,-6999,-70.912,10.58,5,11.927,15,0,27.396,85.155,365.936,0.987,5,6.5,-107.4,0,-4.397,-6999,0.86,2.145,251.42,352.279,4.356,-6999,-6999,365.936,3.2,-6999,-6999,-6999,-6999
2004,0,350.77083,350,1830,0.146,10.852,342.281,3.391,-9999,-0.097,-9999,-2.423,-6999,-0.198,-6999,-72.056,9.787,5,11.907,15,0,29.245,85.173,365.957,0.92,4.83,7,-102.68,-0.195,-3.438,-6999,0.57,2.733,250.081,346.59,4.461,-6999,-6999,365.957,3.2,-6999,-6999,-6999,-6999
2004,0,350.79167,350,1900,0.202,10.885,18.265,2.59,-9999,0.007,-9999,-4.315,-6999,0.155,-6999,-66.178,9.109,5,11.792,15,0,29.48,85.191,365.825,0.919,4,6.83,-102.122,-0.72,-2.872,-6999,0.02,3.57,249.291,344.972,4.508,-6999,-6999,365.825,3.2,-6999,-6999,-6999,-6999
2004,0,350.81250,350,1930,0.174,10.777,12.722,3.062,-9999,-0.013,-9999,-3.748,-6999,-0.023,-6999,-57.121,8.564,5,11.604,15,0,29.128,85.205,365.688,0.917,4,6.5,-100.481,-0.845,-3.087,-6999,0,2.976,248.731,343.149,4.417,-6999,-6999,365.688,3.2,-6999,-6999,-6999,-6999
2004,0,350.83333,350,2000,0.156,10.719,357.273,2.822,-9999,-0.009,-9999,-5.223,-6999,1.711,-6999,-54.281,8.092,5,11.37,15,0,29.436,85.214,365.71,0.909,4,6.67,-98.582,-0.87,-3.049,-6999,0,3.2,247.13,339.465,4.455,-6999,-6999,365.71,3.2,-6999,-6999,-6999,-6999
2004,0,350.85417,350,2030,0.069,10.605,335.656,4.492,-9999,0.041,-9999,-6.768,-6999,-0.344,-6999,-54.787,7.62,5,11.11,15,0,30.357,85.219,365.594,0.891,4,6.5,-96.426,-0.87,-2.37,-6999,0,2.805,246.424,337.676,4.567,-6999,-6999,365.594,3.2,-6999,-6999,-6999,-6999
2004,0,350.87500,350,2100,0.068,9.867,344.268,3.73,-9999,0.028,-9999,-9.667,-6999,0.193,-6999,-50.675,7.232,5,10.822,15,0,31.916,85.226,365.846,0.829,4,6.5,-95.228,-0.87,-3.611,-6999,0,1.592,244.186,334.212,4.599,-6999,-6999,365.846,3.2,-6999,-6999,-6999,-6999
2004,0,350.89583,350,2130,0.114,9.515,29.086,1.189,-9999,-0.056,-9999,-7.277,-6999,-0.405,-6999,-54.034,6.839,5,10.527,15,0,32.712,85.244,365.61,0.8,4,6.5,-93.706,-0.87,-3.004,-6999,0,3.746,242.917,329.874,4.604,-6999,-6999,365.61,3.2,-6999,-6999,-6999,-6999
2004,0,350.91667,350,2200,0.089,9.722,321.368,1.566,-9999,0.107,-9999,-8.731,-6999,0.264,-6999,-53.985,6.41,5,10.224,15,0,32.618,85.253,365.972,0.812,4,6.33,-92.465,-0.87,-2.367,-6999,0,4.334,244.005,329.769,4.668,-6999,-6999,365.972,3.2,-6999,-6999,-6999,-6999
2004,0,350.93750,350,2230,0.089,8.549,6.668,0.666,-9999,0.055,-9999,3.532,-6999,0.417,-6999,-51.451,6.017,5,9.919,15,0,36.298,85.258,367.172,0.71,4,6.5,-92.107,-0.87,-3.312,-6999,0,3.821,241.992,326.966,4.781,-6999,-6999,367.172,3.2,-6999,-6999,-6999,-6999
